order_id,customer_id,order_date,acquisition_channel,promo_code,discount_pct,discount_band,shipping_fee_charged
15159,3224,2025-04-06,Email,,0.0,No Discount,8.99
15160,3462,2025-04-18,Email,,0.0,No Discount,0.0
15161,414,2025-04-13,Referral,WELCOME10,0.0918,Low,7.99
15162,3892,2025-04-01,Email,,0.0,No Discount,7.99
15163,1478,2025-04-14,Referral,SAVE15,0.1125,Mid,9.99
15164,319,2025-04-18,Organic,SAVE15,0.1138,Mid,7.99
15165,2487,2025-04-22,Email,,0.0,No Discount,0.0
15166,3446,2025-04-02,Paid Social,FLASH30,0.3409,High,0.0
15167,2907,2025-04-11,Referral,,0.0,No Discount,0.0
15168,2814,2025-04-20,Organic,WELCOME10,0.0969,Low,8.99
15169,3751,2025-04-04,Organic,,0.0,No Discount,0.0
15170,3858,2025-04-06,Paid Social,FLASH30,0.2459,High,0.0
15171,3283,2025-04-25,Organic,SAVE15,0.1178,Mid,0.0
15172,3125,2025-04-02,Organic,FLASH30,0.3665,High,0.0
15173,1403,2025-04-26,Referral,,0.0,No Discount,8.99
15174,1840,2025-04-24,Email,WELCOME10,0.0544,Low,10.99
15175,2113,2025-04-09,Organic,WELCOME10,0.0564,Low,7.99
15176,1906,2025-04-03,Paid Social,WELCOME10,0.067,Low,8.99
15177,3212,2025-04-27,Email,FLASH30,0.3672,High,0.0
15178,3973,2025-04-06,Paid Social,SAVE15,0.1401,Mid,10.99
15179,807,2025-04-06,Email,SAVE15,0.1864,Mid,7.99
15180,3142,2025-04-27,Organic,SAVE15,0.1241,Mid,7.99
15181,2435,2025-04-18,Email,FLASH30,0.2742,High,0.0
15182,2904,2025-04-07,Referral,SAVE15,0.1331,Mid,0.0
15183,1990,2025-04-22,Organic,WELCOME10,0.0615,Low,7.99
15184,2779,2025-04-25,Organic,,0.0,No Discount,0.0
15185,2493,2025-04-20,Organic,FLASH30,0.3632,High,0.0
15186,2622,2025-04-01,Referral,FLASH30,0.3086,High,0.0
15187,3789,2025-04-10,Paid Social,SAVE15,0.158,Mid,9.99
15188,190,2025-04-15,Organic,FLASH30,0.3675,High,0.0
15189,1173,2025-04-07,Organic,FLASH30,0.27,High,0.0
15190,2572,2025-04-27,Paid Social,SAVE15,0.1084,Mid,8.99
15191,1530,2025-04-16,Organic,,0.0,No Discount,7.99
15192,1786,2025-04-14,Referral,SAVE15,0.1361,Mid,8.99
15193,1699,2025-04-08,Referral,WELCOME10,0.0688,Low,7.99
15194,3100,2025-04-13,Organic,FLASH30,0.2295,High,0.0
15195,230,2025-04-12,Organic,WELCOME10,0.0922,Low,8.99
15196,1786,2025-04-28,Referral,FLASH30,0.2479,High,0.0
15197,2666,2025-04-11,Email,,0.0,No Discount,0.0
15198,1632,2025-04-04,Referral,SAVE15,0.1503,Mid,10.99
15199,261,2025-04-27,Organic,,0.0,No Discount,0.0
15200,3786,2025-04-28,Referral,,0.0,No Discount,7.99
15201,1518,2025-04-27,Referral,WELCOME10,0.0775,Low,0.0
15202,3747,2025-04-01,Organic,FLASH30,0.3931,High,0.0
15203,3676,2025-04-21,Referral,WELCOME10,0.0792,Low,0.0
15204,532,2025-04-24,Email,FLASH30,0.2223,High,0.0
15205,2544,2025-04-18,Organic,,0.0,No Discount,9.99
15206,1136,2025-04-18,Paid Social,WELCOME10,0.0534,Low,8.99
15207,807,2025-04-15,Email,,0.0,No Discount,7.99
15208,2242,2025-04-28,Organic,WELCOME10,0.0831,Low,7.99
15209,2139,2025-04-11,Email,WELCOME10,0.0731,Low,7.99
15210,3528,2025-04-27,Organic,FLASH30,0.3986,High,0.0
15211,2708,2025-04-24,Organic,SAVE15,0.1771,Mid,8.99
15212,2924,2025-04-10,Email,SAVE15,0.1406,Mid,7.99
15213,3149,2025-04-01,Referral,FLASH30,0.2481,High,0.0
15214,269,2025-04-03,Organic,,0.0,No Discount,9.99
15215,1444,2025-04-08,Organic,,0.0,No Discount,7.99
15216,2436,2025-04-16,Referral,SAVE15,0.148,Mid,10.99
15217,3091,2025-04-06,Referral,FLASH30,0.3989,High,0.0
15218,3208,2025-04-04,Organic,SAVE15,0.155,Mid,8.99
15219,3475,2025-04-16,Paid Social,SAVE15,0.1405,Mid,0.0
15220,2697,2025-04-25,Email,WELCOME10,0.0939,Low,0.0
15221,548,2025-04-14,Organic,SAVE15,0.1212,Mid,0.0
15222,1100,2025-04-06,Organic,FLASH30,0.2992,High,0.0
15223,2419,2025-04-28,Organic,SAVE15,0.1067,Mid,0.0
15224,2514,2025-04-06,Organic,SAVE15,0.1182,Mid,7.99
15225,24,2025-04-23,Referral,WELCOME10,0.0854,Low,7.99
15226,1975,2025-04-07,Organic,,0.0,No Discount,8.99
15227,3904,2025-04-26,Paid Social,,0.0,No Discount,7.99
15228,238,2025-04-21,Email,,0.0,No Discount,8.99
15229,1469,2025-04-24,Email,SAVE15,0.134,Mid,8.99
15230,2343,2025-04-05,Email,WELCOME10,0.086,Low,7.99
15231,3735,2025-04-28,Organic,,0.0,No Discount,0.0
15232,295,2025-04-27,Referral,,0.0,No Discount,8.99
15233,3338,2025-04-01,Referral,SAVE15,0.1978,Mid,8.99
15234,1230,2025-04-18,Organic,WELCOME10,0.0505,Low,7.99
15235,1184,2025-04-04,Organic,,0.0,No Discount,10.99
15236,1083,2025-04-14,Referral,SAVE15,0.1879,Mid,7.99
15237,3533,2025-04-09,Paid Social,FLASH30,0.2921,High,0.0
15238,646,2025-04-18,Referral,SAVE15,0.1867,Mid,7.99
15239,290,2025-04-27,Organic,FLASH30,0.2578,High,0.0
15240,3168,2025-04-19,Organic,WELCOME10,0.0788,Low,0.0
15241,3482,2025-04-09,Email,FLASH30,0.2246,High,0.0
15242,1024,2025-04-20,Paid Social,,0.0,No Discount,0.0
15243,3884,2025-04-21,Paid Social,FLASH30,0.3203,High,0.0
15244,3720,2025-04-05,Paid Social,FLASH30,0.304,High,0.0
15245,466,2025-04-01,Email,SAVE15,0.1839,Mid,8.99
15246,609,2025-04-16,Email,SAVE15,0.1086,Mid,0.0
15247,1520,2025-04-26,Organic,SAVE15,0.1897,Mid,0.0
15248,2687,2025-04-08,Organic,FLASH30,0.2676,High,0.0
15249,31,2025-04-21,Email,WELCOME10,0.0702,Low,8.99
15250,2439,2025-04-23,Paid Social,WELCOME10,0.0886,Low,10.99
15251,3412,2025-04-10,Organic,,0.0,No Discount,7.99
15252,1902,2025-04-12,Organic,,0.0,No Discount,0.0
15253,319,2025-04-25,Organic,WELCOME10,0.0651,Low,7.99
15254,749,2025-04-17,Email,,0.0,No Discount,9.99
15255,2454,2025-04-25,Email,SAVE15,0.1641,Mid,7.99
15256,2459,2025-04-20,Organic,WELCOME10,0.0726,Low,7.99
15257,567,2025-04-01,Email,WELCOME10,0.0669,Low,9.99
15258,2491,2025-04-08,Referral,FLASH30,0.2828,High,0.0
15259,1226,2025-04-24,Referral,WELCOME10,0.0642,Low,9.99
15260,403,2025-04-13,Email,FLASH30,0.2696,High,0.0
15261,2216,2025-04-24,Organic,WELCOME10,0.0846,Low,8.99
15262,2734,2025-04-14,Paid Social,SAVE15,0.1174,Mid,0.0
15263,1048,2025-04-17,Email,,0.0,No Discount,0.0
15264,3091,2025-04-05,Referral,,0.0,No Discount,8.99
15265,258,2025-04-04,Organic,SAVE15,0.1256,Mid,7.99
15266,1071,2025-04-05,Referral,,0.0,No Discount,7.99
15267,1765,2025-04-24,Organic,FLASH30,0.3481,High,0.0
15268,1924,2025-04-03,Paid Social,,0.0,No Discount,7.99
15269,2463,2025-04-04,Organic,WELCOME10,0.0991,Low,7.99
15270,1253,2025-04-01,Organic,SAVE15,0.1517,Mid,8.99
15271,636,2025-04-08,Organic,FLASH30,0.3399,High,0.0
15272,3860,2025-04-02,Organic,FLASH30,0.3313,High,0.0
15273,444,2025-04-28,Organic,WELCOME10,0.0632,Low,7.99
15274,24,2025-04-03,Referral,,0.0,No Discount,7.99
15275,2169,2025-04-10,Paid Social,FLASH30,0.3355,High,0.0
15276,599,2025-04-27,Referral,WELCOME10,0.0551,Low,8.99
15277,2642,2025-04-28,Email,FLASH30,0.3288,High,0.0
15278,2629,2025-04-01,Organic,,0.0,No Discount,9.99
15279,1999,2025-04-18,Referral,WELCOME10,0.09,Low,7.99
15280,1351,2025-04-20,Email,FLASH30,0.2204,High,0.0
15281,2754,2025-04-14,Organic,FLASH30,0.2808,High,0.0
15282,2361,2025-04-10,Email,,0.0,No Discount,0.0
15283,1104,2025-04-04,Email,WELCOME10,0.0729,Low,8.99
15284,441,2025-04-23,Referral,FLASH30,0.3366,High,0.0
15285,518,2025-04-21,Email,,0.0,No Discount,7.99
15286,2284,2025-04-27,Email,,0.0,No Discount,10.99
15287,1799,2025-04-14,Paid Social,SAVE15,0.1653,Mid,7.99
15288,2705,2025-04-28,Email,WELCOME10,0.0918,Low,7.99
15289,188,2025-04-02,Organic,FLASH30,0.3354,High,0.0
15290,3876,2025-04-25,Paid Social,,0.0,No Discount,7.99
15291,2224,2025-04-05,Organic,WELCOME10,0.0703,Low,8.99
15292,840,2025-04-28,Paid Social,,0.0,No Discount,8.99
15293,799,2025-04-12,Email,SAVE15,0.1301,Mid,0.0
15294,3493,2025-04-02,Referral,,0.0,No Discount,7.99
15295,332,2025-04-07,Organic,,0.0,No Discount,8.99
15296,417,2025-04-01,Organic,FLASH30,0.3396,High,0.0
15297,3113,2025-04-11,Email,WELCOME10,0.0866,Low,0.0
15298,3775,2025-04-15,Email,,0.0,No Discount,7.99
15299,1751,2025-04-01,Email,FLASH30,0.2879,High,0.0
15300,382,2025-04-26,Referral,FLASH30,0.2345,High,0.0
15301,2756,2025-04-04,Email,SAVE15,0.1692,Mid,8.99
15302,1083,2025-04-02,Referral,SAVE15,0.1056,Mid,7.99
15303,3781,2025-04-20,Organic,FLASH30,0.3247,High,0.0
15304,3596,2025-04-16,Referral,FLASH30,0.391,High,0.0
15305,3508,2025-04-02,Email,WELCOME10,0.0661,Low,7.99
15306,13,2025-04-14,Email,WELCOME10,0.0971,Low,8.99
15307,3744,2025-04-03,Paid Social,FLASH30,0.2345,High,0.0
15308,2735,2025-04-17,Organic,SAVE15,0.1866,Mid,0.0
15309,198,2025-04-06,Referral,SAVE15,0.1541,Mid,7.99
15310,2870,2025-04-24,Organic,SAVE15,0.1941,Mid,0.0
15311,3667,2025-04-25,Organic,,0.0,No Discount,8.99
15312,1379,2025-04-01,Paid Social,SAVE15,0.119,Mid,7.99
15313,2714,2025-04-11,Organic,,0.0,No Discount,7.99
15314,1334,2025-04-18,Referral,,0.0,No Discount,8.99
15315,2621,2025-04-28,Referral,FLASH30,0.3932,High,0.0
15316,2102,2025-04-06,Organic,,0.0,No Discount,9.99
15317,503,2025-04-03,Referral,SAVE15,0.1572,Mid,7.99
15318,31,2025-04-08,Email,SAVE15,0.1171,Mid,8.99
15319,3042,2025-04-08,Referral,,0.0,No Discount,0.0
15320,883,2025-04-27,Referral,WELCOME10,0.0882,Low,8.99
15321,1631,2025-04-03,Paid Social,FLASH30,0.3373,High,0.0
15322,3567,2025-04-06,Referral,WELCOME10,0.0849,Low,0.0
15323,3383,2025-04-04,Referral,,0.0,No Discount,8.99
15324,2540,2025-04-20,Paid Social,SAVE15,0.1547,Mid,10.99
15325,1098,2025-04-25,Email,,0.0,No Discount,0.0
15326,483,2025-04-15,Paid Social,FLASH30,0.2533,High,0.0
15327,700,2025-04-07,Organic,FLASH30,0.3563,High,0.0
15328,3781,2025-04-06,Organic,WELCOME10,0.0792,Low,7.99
15329,2512,2025-04-19,Paid Social,FLASH30,0.3142,High,0.0
15330,1649,2025-04-18,Referral,,0.0,No Discount,0.0
15331,3764,2025-04-21,Organic,,0.0,No Discount,7.99
15332,2122,2025-04-14,Organic,SAVE15,0.1162,Mid,0.0
15333,1605,2025-04-13,Organic,SAVE15,0.144,Mid,7.99
15334,490,2025-04-07,Paid Social,FLASH30,0.2877,High,0.0
15335,335,2025-04-26,Organic,,0.0,No Discount,7.99
15336,2679,2025-04-09,Email,SAVE15,0.1198,Mid,7.99
15337,224,2025-04-19,Referral,,0.0,No Discount,10.99
15338,327,2025-04-10,Email,WELCOME10,0.0715,Low,8.99
15339,3835,2025-04-08,Organic,FLASH30,0.3033,High,0.0
15340,2365,2025-04-19,Email,SAVE15,0.1645,Mid,0.0
15341,3569,2025-04-18,Email,,0.0,No Discount,0.0
15342,661,2025-04-22,Organic,FLASH30,0.3324,High,0.0
15343,3787,2025-04-24,Referral,SAVE15,0.139,Mid,8.99
15344,2820,2025-04-12,Referral,FLASH30,0.3042,High,0.0
15345,1261,2025-04-20,Organic,,0.0,No Discount,10.99
15346,3608,2025-04-14,Organic,WELCOME10,0.0782,Low,7.99
15347,409,2025-04-15,Organic,SAVE15,0.1959,Mid,9.99
15348,3571,2025-04-18,Email,,0.0,No Discount,9.99
15349,2642,2025-04-04,Email,WELCOME10,0.0869,Low,9.99
15350,2022,2025-04-13,Organic,SAVE15,0.1419,Mid,7.99
15351,3511,2025-04-23,Referral,,0.0,No Discount,7.99
15352,56,2025-04-14,Email,SAVE15,0.1247,Mid,8.99
15353,2219,2025-04-05,Referral,WELCOME10,0.0656,Low,0.0
15354,2019,2025-04-28,Paid Social,WELCOME10,0.0681,Low,0.0
15355,607,2025-04-13,Referral,FLASH30,0.3039,High,0.0
15356,1035,2025-04-14,Paid Social,SAVE15,0.1975,Mid,8.99
15357,722,2025-04-18,Paid Social,SAVE15,0.1842,Mid,8.99
15358,978,2025-04-27,Paid Social,SAVE15,0.1909,Mid,10.99
15359,2810,2025-04-15,Organic,,0.0,No Discount,10.99
15360,3847,2025-04-03,Email,SAVE15,0.1894,Mid,0.0
15361,2596,2025-04-21,Referral,FLASH30,0.2854,High,0.0
15362,2203,2025-04-08,Referral,SAVE15,0.1398,Mid,0.0
15363,1959,2025-04-15,Referral,SAVE15,0.1185,Mid,0.0
15364,543,2025-04-02,Email,WELCOME10,0.0963,Low,7.99
15365,2989,2025-04-23,Organic,SAVE15,0.1771,Mid,7.99
15366,3633,2025-04-07,Paid Social,FLASH30,0.2978,High,0.0
15367,2715,2025-05-27,Referral,FLASH30,0.3883,High,0.0
15368,428,2025-05-02,Referral,,0.0,No Discount,7.99
15369,2941,2025-05-02,Referral,FLASH30,0.3176,High,0.0
15370,1107,2025-05-19,Organic,SAVE15,0.112,Mid,7.99
15371,2664,2025-05-17,Organic,,0.0,No Discount,9.99
15372,1854,2025-05-14,Email,WELCOME10,0.0766,Low,7.99
15373,1007,2025-05-04,Referral,WELCOME10,0.1,Low,0.0
15374,3069,2025-05-19,Email,FLASH30,0.3035,High,0.0
15375,3504,2025-05-22,Email,WELCOME10,0.0542,Low,0.0
15376,2280,2025-05-03,Email,FLASH30,0.2726,High,0.0
15377,3349,2025-05-06,Email,,0.0,No Discount,8.99
15378,3358,2025-05-18,Paid Social,FLASH30,0.2581,High,0.0
15379,962,2025-05-11,Paid Social,WELCOME10,0.0777,Low,7.99
15380,2431,2025-05-19,Email,FLASH30,0.3866,High,0.0
15381,3972,2025-05-01,Organic,WELCOME10,0.0766,Low,7.99
15382,444,2025-05-16,Organic,SAVE15,0.1087,Mid,0.0
15383,2587,2025-05-27,Paid Social,WELCOME10,0.0627,Low,8.99
15384,1463,2025-05-05,Organic,SAVE15,0.1825,Mid,7.99
15385,1551,2025-05-15,Organic,,0.0,No Discount,10.99
15386,242,2025-05-22,Email,WELCOME10,0.0962,Low,10.99
15387,1116,2025-05-05,Organic,FLASH30,0.2646,High,0.0
15388,3413,2025-05-20,Paid Social,FLASH30,0.3987,High,0.0
15389,238,2025-05-15,Email,SAVE15,0.1188,Mid,8.99
15390,1222,2025-05-13,Organic,WELCOME10,0.0569,Low,7.99
15391,3946,2025-05-21,Referral,FLASH30,0.2524,High,0.0
15392,572,2025-05-26,Referral,,0.0,No Discount,10.99
15393,3036,2025-05-14,Email,SAVE15,0.1534,Mid,10.99
15394,3977,2025-05-08,Organic,SAVE15,0.101,Mid,7.99
15395,3553,2025-05-19,Paid Social,WELCOME10,0.0512,Low,8.99
15396,3414,2025-05-26,Organic,,0.0,No Discount,8.99
15397,3988,2025-05-06,Paid Social,FLASH30,0.2241,High,0.0
15398,1084,2025-05-20,Referral,SAVE15,0.1155,Mid,7.99
15399,3832,2025-05-25,Paid Social,FLASH30,0.3209,High,0.0
15400,2154,2025-05-04,Email,FLASH30,0.2258,High,0.0
15401,416,2025-05-18,Organic,WELCOME10,0.066,Low,9.99
15402,3455,2025-05-11,Referral,SAVE15,0.1194,Mid,0.0
15403,514,2025-05-03,Organic,WELCOME10,0.0823,Low,10.99
15404,695,2025-05-04,Referral,WELCOME10,0.098,Low,9.99
15405,3,2025-05-09,Referral,,0.0,No Discount,0.0
15406,1513,2025-05-08,Paid Social,WELCOME10,0.0662,Low,7.99
15407,1663,2025-05-13,Email,SAVE15,0.1838,Mid,7.99
15408,1032,2025-05-27,Email,FLASH30,0.3812,High,0.0
15409,3274,2025-05-01,Email,SAVE15,0.1828,Mid,0.0
15410,3517,2025-05-24,Paid Social,FLASH30,0.2932,High,0.0
15411,1169,2025-05-04,Email,FLASH30,0.3299,High,0.0
15412,2069,2025-05-06,Organic,SAVE15,0.1339,Mid,0.0
15413,3758,2025-05-01,Organic,,0.0,No Discount,7.99
15414,711,2025-05-25,Referral,WELCOME10,0.0615,Low,8.99
15415,867,2025-05-06,Referral,,0.0,No Discount,0.0
15416,1507,2025-05-21,Email,SAVE15,0.1548,Mid,8.99
15417,956,2025-05-11,Referral,WELCOME10,0.0576,Low,7.99
15418,155,2025-05-13,Organic,WELCOME10,0.0566,Low,8.99
15419,3589,2025-05-26,Email,SAVE15,0.1403,Mid,7.99
15420,213,2025-05-06,Organic,SAVE15,0.152,Mid,8.99
15421,1456,2025-05-20,Organic,,0.0,No Discount,7.99
15422,377,2025-05-10,Referral,WELCOME10,0.0996,Low,0.0
15423,1393,2025-05-16,Organic,FLASH30,0.387,High,0.0
15424,421,2025-05-17,Email,SAVE15,0.1397,Mid,7.99
15425,432,2025-05-02,Email,SAVE15,0.1343,Mid,0.0
15426,2561,2025-05-27,Paid Social,,0.0,No Discount,7.99
15427,1759,2025-05-08,Referral,WELCOME10,0.0612,Low,7.99
15428,1086,2025-05-18,Email,,0.0,No Discount,7.99
15429,3805,2025-05-23,Organic,FLASH30,0.2212,High,0.0
15430,3874,2025-05-28,Organic,,0.0,No Discount,0.0
15431,2442,2025-05-02,Organic,FLASH30,0.2232,High,0.0
15432,805,2025-05-26,Organic,,0.0,No Discount,9.99
15433,3717,2025-05-02,Email,,0.0,No Discount,0.0
15434,1461,2025-05-08,Email,SAVE15,0.1591,Mid,9.99
15435,1929,2025-05-07,Organic,SAVE15,0.1639,Mid,9.99
15436,2942,2025-05-07,Organic,,0.0,No Discount,10.99
15437,2955,2025-05-24,Paid Social,SAVE15,0.1469,Mid,10.99
15438,1821,2025-05-04,Referral,SAVE15,0.1491,Mid,0.0
15439,2147,2025-05-08,Organic,SAVE15,0.177,Mid,0.0
15440,3883,2025-05-23,Email,WELCOME10,0.0664,Low,0.0
15441,1972,2025-05-07,Referral,WELCOME10,0.0654,Low,7.99
15442,2818,2025-05-25,Paid Social,SAVE15,0.193,Mid,9.99
15443,842,2025-05-27,Email,SAVE15,0.1642,Mid,7.99
15444,2471,2025-05-09,Paid Social,SAVE15,0.1715,Mid,7.99
15445,700,2025-05-19,Organic,SAVE15,0.1864,Mid,7.99
15446,1461,2025-05-07,Email,WELCOME10,0.0771,Low,9.99
15447,1782,2025-05-17,Email,WELCOME10,0.0725,Low,8.99
15448,2685,2025-05-11,Organic,SAVE15,0.1133,Mid,0.0
15449,324,2025-05-18,Paid Social,WELCOME10,0.0726,Low,10.99
15450,395,2025-05-04,Organic,FLASH30,0.2781,High,0.0
15451,209,2025-05-19,Organic,,0.0,No Discount,0.0
15452,1525,2025-05-07,Email,,0.0,No Discount,7.99
15453,795,2025-05-15,Organic,SAVE15,0.1859,Mid,8.99
15454,3069,2025-05-02,Email,FLASH30,0.3037,High,0.0
15455,3292,2025-05-20,Email,,0.0,No Discount,7.99
15456,972,2025-05-14,Organic,FLASH30,0.2563,High,0.0
15457,2452,2025-05-08,Email,WELCOME10,0.0991,Low,0.0
15458,1949,2025-05-18,Organic,WELCOME10,0.0706,Low,8.99
15459,791,2025-05-17,Organic,WELCOME10,0.0676,Low,0.0
15460,2537,2025-05-09,Email,,0.0,No Discount,8.99
15461,2940,2025-05-04,Organic,FLASH30,0.2817,High,0.0
15462,3346,2025-05-15,Email,FLASH30,0.3662,High,0.0
15463,1198,2025-05-02,Email,FLASH30,0.349,High,0.0
15464,607,2025-05-27,Referral,SAVE15,0.1796,Mid,7.99
15465,3720,2025-05-28,Paid Social,FLASH30,0.2391,High,0.0
15466,3718,2025-05-02,Email,FLASH30,0.3166,High,0.0
15467,1134,2025-05-17,Email,SAVE15,0.1842,Mid,8.99
15468,225,2025-05-23,Organic,FLASH30,0.3779,High,0.0
15469,2826,2025-05-22,Email,WELCOME10,0.0677,Low,8.99
15470,1456,2025-05-24,Organic,,0.0,No Discount,7.99
15471,3022,2025-05-27,Email,WELCOME10,0.0852,Low,0.0
15472,284,2025-05-04,Organic,FLASH30,0.2289,High,0.0
15473,1821,2025-05-25,Referral,FLASH30,0.3768,High,0.0
15474,1334,2025-05-08,Referral,,0.0,No Discount,8.99
15475,2568,2025-05-12,Organic,SAVE15,0.1869,Mid,9.99
15476,2829,2025-05-24,Email,,0.0,No Discount,0.0
15477,3782,2025-05-01,Email,WELCOME10,0.087,Low,0.0
15478,1392,2025-05-10,Email,FLASH30,0.3194,High,0.0
15479,508,2025-05-08,Email,SAVE15,0.1789,Mid,7.99
15480,3835,2025-05-17,Organic,SAVE15,0.1045,Mid,7.99
15481,2279,2025-05-23,Referral,FLASH30,0.2524,High,0.0
15482,3726,2025-05-22,Email,,0.0,No Discount,7.99
15483,3315,2025-05-22,Organic,SAVE15,0.1954,Mid,7.99
15484,1953,2025-05-10,Email,WELCOME10,0.0563,Low,9.99
15485,348,2025-05-24,Organic,FLASH30,0.2315,High,0.0
15486,1187,2025-05-19,Paid Social,FLASH30,0.3773,High,0.0
15487,2793,2025-05-12,Email,FLASH30,0.2532,High,0.0
15488,2929,2025-05-24,Paid Social,SAVE15,0.1135,Mid,9.99
15489,1001,2025-05-14,Organic,WELCOME10,0.0897,Low,9.99
15490,2559,2025-05-06,Paid Social,FLASH30,0.3146,High,0.0
15491,405,2025-05-15,Referral,SAVE15,0.1071,Mid,10.99
15492,848,2025-05-19,Email,SAVE15,0.1257,Mid,0.0
15493,474,2025-05-20,Organic,FLASH30,0.3501,High,0.0
15494,802,2025-05-28,Paid Social,SAVE15,0.1493,Mid,7.99
15495,649,2025-05-22,Email,,0.0,No Discount,8.99
15496,2875,2025-05-21,Organic,SAVE15,0.1986,Mid,10.99
15497,3652,2025-05-24,Organic,FLASH30,0.3504,High,0.0
15498,3857,2025-05-14,Email,SAVE15,0.1947,Mid,7.99
15499,1564,2025-05-28,Referral,FLASH30,0.3795,High,0.0
15500,3430,2025-05-15,Email,SAVE15,0.1019,Mid,0.0
15501,362,2025-05-24,Organic,SAVE15,0.1988,Mid,0.0
15502,2275,2025-05-24,Referral,SAVE15,0.1418,Mid,0.0
15503,2412,2025-05-19,Referral,,0.0,No Discount,7.99
15504,1638,2025-05-11,Referral,FLASH30,0.3986,High,0.0
15505,91,2025-05-07,Organic,FLASH30,0.377,High,0.0
15506,1325,2025-05-16,Paid Social,,0.0,No Discount,8.99
15507,20,2025-05-07,Paid Social,FLASH30,0.2608,High,0.0
15508,3221,2025-05-17,Organic,WELCOME10,0.0676,Low,7.99
15509,3996,2025-05-27,Organic,WELCOME10,0.0622,Low,9.99
15510,822,2025-05-02,Paid Social,FLASH30,0.3629,High,0.0
15511,3075,2025-05-24,Referral,FLASH30,0.2378,High,0.0
15512,3561,2025-05-22,Email,,0.0,No Discount,0.0
15513,1147,2025-05-17,Email,SAVE15,0.1896,Mid,7.99
15514,2594,2025-05-13,Organic,WELCOME10,0.0975,Low,8.99
15515,992,2025-05-02,Email,SAVE15,0.1378,Mid,7.99
15516,265,2025-05-06,Referral,FLASH30,0.3227,High,0.0
15517,2303,2025-05-07,Paid Social,,0.0,No Discount,8.99
15518,1154,2025-05-25,Organic,FLASH30,0.3313,High,0.0
15519,3443,2025-05-03,Organic,FLASH30,0.3601,High,0.0
15520,3820,2025-05-21,Referral,SAVE15,0.1812,Mid,8.99
15521,696,2025-05-27,Paid Social,SAVE15,0.1823,Mid,8.99
15522,589,2025-05-17,Organic,WELCOME10,0.0824,Low,8.99
15523,790,2025-05-28,Paid Social,WELCOME10,0.0829,Low,0.0
15524,1852,2025-05-10,Referral,SAVE15,0.176,Mid,8.99
15525,1271,2025-05-14,Referral,WELCOME10,0.0623,Low,7.99
15526,2560,2025-05-11,Organic,FLASH30,0.3717,High,0.0
15527,1849,2025-05-02,Paid Social,,0.0,No Discount,7.99
15528,89,2025-05-03,Organic,FLASH30,0.3241,High,0.0
15529,2986,2025-05-08,Organic,WELCOME10,0.0547,Low,7.99
15530,1412,2025-05-07,Referral,WELCOME10,0.0634,Low,0.0
15531,2653,2025-05-21,Email,,0.0,No Discount,0.0
15532,3359,2025-05-07,Email,FLASH30,0.3375,High,0.0
15533,423,2025-05-28,Organic,WELCOME10,0.0584,Low,8.99
15534,2377,2025-05-18,Referral,WELCOME10,0.0621,Low,8.99
15535,3722,2025-05-22,Paid Social,WELCOME10,0.0749,Low,8.99
15536,528,2025-05-07,Referral,SAVE15,0.198,Mid,8.99
15537,2417,2025-05-27,Organic,FLASH30,0.2316,High,0.0
15538,861,2025-05-11,Email,SAVE15,0.1871,Mid,7.99
15539,1699,2025-05-16,Referral,,0.0,No Discount,7.99
15540,2918,2025-05-15,Referral,FLASH30,0.3579,High,0.0
15541,3367,2025-05-05,Email,SAVE15,0.1214,Mid,7.99
15542,3698,2025-05-05,Organic,FLASH30,0.3514,High,0.0
15543,3202,2025-05-03,Referral,WELCOME10,0.0537,Low,7.99
15544,3466,2025-05-19,Email,WELCOME10,0.0634,Low,9.99
15545,359,2025-05-16,Paid Social,WELCOME10,0.0564,Low,9.99
15546,2799,2025-05-10,Email,FLASH30,0.2473,High,0.0
15547,2784,2025-05-21,Paid Social,SAVE15,0.1756,Mid,7.99
15548,341,2025-05-17,Organic,,0.0,No Discount,7.99
15549,1348,2025-05-21,Paid Social,,0.0,No Discount,9.99
15550,1412,2025-05-01,Referral,WELCOME10,0.057,Low,7.99
15551,2589,2025-05-20,Paid Social,FLASH30,0.3189,High,0.0
15552,2167,2025-05-08,Referral,FLASH30,0.224,High,0.0
15553,3739,2025-05-22,Email,SAVE15,0.1462,Mid,7.99
15554,557,2025-05-19,Organic,,0.0,No Discount,8.99
15555,2365,2025-05-08,Email,,0.0,No Discount,0.0
15556,520,2025-05-09,Email,WELCOME10,0.0793,Low,7.99
15557,3429,2025-05-14,Referral,WELCOME10,0.0551,Low,7.99
15558,1525,2025-05-04,Email,FLASH30,0.2567,High,0.0
15559,1111,2025-05-28,Organic,,0.0,No Discount,10.99
15560,1125,2025-05-26,Paid Social,SAVE15,0.1095,Mid,9.99
15561,457,2025-05-07,Referral,WELCOME10,0.0511,Low,10.99
15562,824,2025-05-23,Email,,0.0,No Discount,9.99
15563,1537,2025-05-08,Email,WELCOME10,0.0761,Low,0.0
15564,141,2025-05-13,Paid Social,FLASH30,0.3795,High,0.0
15565,2012,2025-05-12,Organic,FLASH30,0.3191,High,0.0
15566,727,2025-05-03,Organic,,0.0,No Discount,10.99
15567,2196,2025-05-12,Email,WELCOME10,0.0538,Low,10.99
15568,534,2025-05-05,Email,SAVE15,0.1836,Mid,10.99
